date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:35:15	53567/53567	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202015%2010:18:41%20GMT	http://todbot.com/blog/bionicarduino/comment-page-5/	F:/temp/nunchuk/nunchuk/todbot.com/blog/bionicarduino/comment-page-5/index.html	(from http://todbot.com/blog/bionicarduino/)
21:35:16	2287/2287	---M--	200	added ('OK')	image/gif	etag:%228ef-4dc7672cafd40%22	http://todbot.com/images/tm_logo_150x150.gif	F:/temp/nunchuk/nunchuk/todbot.com/images/tm_logo_150x150.gif	(from http://todbot.com/blog/bionicarduino/)
21:35:18	13918/13918	---M--	200	added ('OK')	image/jpeg	etag:%22365e-50fef2dd9947f%22	http://todbot.com/blog/wp-content/uploads/2015/02/cashmachine.jpg	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/uploads/2015/02/cashmachine.jpg	(from http://todbot.com/blog/bionicarduino/)
21:35:19	700/700	---M-Z	200	added ('OK')	application/javascript	etag:%222bc-51b8d4b007beb%22	http://todbot.com/blog/wp-content/plugins/akismet/_inc/form.js?ver=3.1.3	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/akismet/_inc/form583f.js	(from http://todbot.com/blog/bionicarduino/)
21:35:19	15531/15531	---M--	200	added ('OK')	image/jpeg	etag:%223cab-42d31e450f180%22	http://hackingroomba.com/wp-content/uploads/2006/11/hackingroomba-orange-150.jpg	F:/temp/nunchuk/nunchuk/hackingroomba.com/wp-content/uploads/2006/11/hackingroomba-orange-150.jpg	(from http://todbot.com/blog/bionicarduino/)
21:35:19	757/757	---M-Z	200	added ('OK')	application/javascript	etag:%222f5-4edd8e18790ce%22	http://todbot.com/blog/wp-includes/js/comment-reply.min.js?ver=4.3.1	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-includes/js/comment-reply.min5b31.js	(from http://todbot.com/blog/bionicarduino/)
21:35:19	9885/9885	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2014%20Sep%202015%2005:31:03%20GMT	http://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201538	F:/temp/nunchuk/nunchuk/s0.wp.com/wp-content/js/devicepx-jetpack6e0d.js	(from http://todbot.com/blog/bionicarduino/)
21:35:20	3334/3334	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2017%20Sep%202015%2019:35:20%20GMT	http://stats.wp.com/e-201538.js	F:/temp/nunchuk/nunchuk/stats.wp.com/e-201538.js	(from http://todbot.com/blog/bionicarduino/)
21:35:20	504/504	---M--	200	added ('OK')	image/png	etag:%221f8-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/blockquote-l.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/blockquote-l.png	(from http://todbot.com/blog/wp-content/themes/suffusion/style.css?ver=4.4.7)
21:35:20	547/547	---M--	200	added ('OK')	image/png	etag:%22223-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/blockquote-r.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/blockquote-r.png	(from http://todbot.com/blog/wp-content/themes/suffusion/style.css?ver=4.4.7)
21:35:21	1244/1244	---M--	200	added ('OK')	image/gif	etag:%224dc-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/arrows.gif	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/arrows.gif	(from http://todbot.com/blog/wp-content/themes/suffusion/style.css?ver=4.4.7)
21:35:21	38073/38073	---M--	200	added ('OK')	image/jpeg	etag:%2294b9-479b6ac442b00%22	http://todbot.com/blog/wp-content/uploads/2009/12/P1000645-150.jpg	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/uploads/2009/12/P1000645-150.jpg	(from http://todbot.com/blog/bionicarduino/)
21:35:21	870/870	---M--	200	added ('OK')	image/png	etag:%22366-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/icons/calendar_date.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/icons/calendar_date.png	(from http://todbot.com/blog/wp-content/themes/suffusion/style.css?ver=4.4.7)
21:35:21	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/icons/comment.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/icons/comment.png	(from http://todbot.com/blog/wp-content/themes/suffusion/style.css?ver=4.4.7)
21:35:21	1436/1436	---M--	200	added ('OK')	image/png	etag:%2259c-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/icons/comments.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/icons/comments.png	(from http://todbot.com/blog/wp-content/themes/suffusion/style.css?ver=4.4.7)
21:35:22	560/560	---M--	200	added ('OK')	image/png	etag:%22230-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/right_arrow.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/right_arrow.png	(from http://todbot.com/blog/wp-content/themes/suffusion/style.css?ver=4.4.7)
21:35:22	583/583	---M--	200	added ('OK')	image/png	etag:%22247-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/exp-coll-gray.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/exp-coll-gray.png	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:22	5783/5783	---M--	200	added ('OK')	image/png	etag:%221697-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/icons/byline-icons.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/icons/byline-icons.png	(from http://todbot.com/blog/wp-content/themes/suffusion/style.css?ver=4.4.7)
21:35:22	132/132	---M--	200	added ('OK')	image/gif	etag:%2284-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/exp-coll-gray.gif	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/exp-coll-gray.gif	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:23	546/546	---M--	200	added ('OK')	image/png	etag:%22222-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/exp-coll-eee.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/exp-coll-eee.png	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:23	132/132	---M--	200	added ('OK')	image/gif	etag:%2284-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/exp-coll-eee.gif	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/exp-coll-eee.gif	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:23	536/536	---M--	200	added ('OK')	image/png	etag:%22218-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/bg-gray-2.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/bg-gray-2.png	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:23	770/770	---M--	200	added ('OK')	image/png	etag:%22302-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/search-button-gray-2.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/search-button-gray-2.png	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:23	607/607	---M--	200	added ('OK')	image/gif	etag:%2225f-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/search-button-gray-2.gif	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/search-button-gray-2.gif	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:24	128192/128192	---M--	200	added ('OK')	application/zip	etag:%221f4c0-443bac41c2700%22	http://todbot.com/processing/bionic-processing-sketches.zip	F:/temp/nunchuk/nunchuk/todbot.com/processing/bionic-processing-sketches.zip	(from http://todbot.com/blog/bionicarduino/)
21:35:24	2279/2279	---M--	200	added ('OK')	image/png	etag:%228e7-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/calgray-2.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/calgray-2.png	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:24	312/312	---M--	200	added ('OK')	image/png	etag:%22138-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/icons/bulletgray.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/icons/bulletgray.png	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:24	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/icons/folder-gray16.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/icons/folder-gray16.png	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:25	659/659	---M--	200	added ('OK')	image/png	etag:%22293-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/icons/008.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/icons/008.png	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:25	408/408	---M--	200	added ('OK')	image/png	etag:%22198-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/slider-gray.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/slider-gray.png	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:25	517/517	---M--	200	added ('OK')	image/png	etag:%22205-4e33f7e583f40%22	http://todbot.com/blog/wp-content/themes/suffusion/images/slider-black.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/slider-black.png	(from http://todbot.com/blog/wp-content/themes/suffusion/skins/light-theme-gray-2/skin.css?ver=4.4.7)
21:35:25	21435/21435	---M--	200	added ('OK')	image/jpeg	etag:%2253bb-4db89cde23880%22	http://todbot.com/blog/wp-content/uploads/2013/04/header_todbot_20130429.jpeg	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/uploads/2013/04/header_todbot_20130429.jpg	(from http://todbot.com/blog/wp-content/uploads/suffusion/custom-styles.css?ver=4.4.7)
21:35:27	24838/24838	---M--	200	added ('OK')	image/png	etag:%226106-4e33f7e583f40%22	https://todbot.com/blog/wp-content/themes/suffusion/images/iconset-0.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/themes/suffusion/images/iconset-0.png	(from http://todbot.com/blog/wp-content/uploads/suffusion/custom-styles.css?ver=4.4.7)
21:35:27	4529/4529	---M--	200	added ('OK')	image/png	etag:%2211b1-51fcc2b0089f7%22	http://todbot.com/blog/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	(from http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.7)
21:35:27	10063/10063	---M--	200	added ('OK')	image/png	etag:%22274f-51fcc2b0089f7%22	http://todbot.com/blog/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	(from http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.7)
21:35:28	1318/1318	---M--	200	added ('OK')	image/png	etag:%22526-51fcc2b0089f7%22	http://todbot.com/blog/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite.png?5	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/jetpack/modules/carousel/images/carousel-spritee4da.png	(from http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.7)
21:35:28	2076/2076	---M--	200	added ('OK')	image/png	etag:%2281c-51fcc2b007a57%22	http://todbot.com/blog/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2x.png?5	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2xe4da.png	(from http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.7)
21:35:28	1009/1009	---M--	200	added ('OK')	image/png	etag:%223f1-51fcc2b07bdae%22	http://todbot.com/blog/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.7)
21:35:29	1944/1944	---M--	200	added ('OK')	image/png	etag:%22798-51fcc2b07bdae%22	http://todbot.com/blog/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.7)
21:35:29	5704/5704	---M--	200	added ('OK')	image/png	etag:%221648-51fcc2b079e6e%22	http://todbot.com/blog/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.7)
21:35:29	2039/2039	---M--	200	added ('OK')	image/png	etag:%227f7-51fcc2b07ae0e%22	http://todbot.com/blog/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.7)
21:35:29	2072/2072	---M--	200	added ('OK')	image/png	etag:%22818-51fcc2b07ae0e%22	http://todbot.com/blog/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	(from http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.7)
21:35:30	55141/55141	---M-Z	200	added ('OK')	text/css	etag:%22d765-51fcc2afa30fe%22	http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.3.2	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/jetpack/css/jetpackd617.css	(from http://todbot.com/blog/bionicarduino/comment-page-6/)
21:35:31	1190/1190	---M-Z	200	added ('OK')	application/javascript	etag:%224a6-51fcc2a4a8918%22	http://todbot.com/blog/wp-content/plugins/google-analyticator/external-tracking.min.js?ver=6.4.8	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/google-analyticator/external-tracking.minb7f2.js	(from http://todbot.com/blog/bionicarduino/comment-page-6/)
21:35:31	700/700	---M-Z	200	added ('OK')	application/javascript	etag:%222bc-51b8d4b007beb%22	http://todbot.com/blog/wp-content/plugins/akismet/_inc/form.js?ver=3.0.4	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-content/plugins/akismet/_inc/form459e.js	(from http://todbot.com/blog/bionicarduino/comment-page-6/)
21:35:31	757/757	---M-Z	200	added ('OK')	application/javascript	etag:%222f5-4edd8e18790ce%22	http://todbot.com/blog/wp-includes/js/comment-reply.min.js?ver=4.1.1	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-includes/js/comment-reply.min0235.js	(from http://todbot.com/blog/bionicarduino/comment-page-6/)
21:35:31	21370/21370	---M--	200	added ('OK')	image/png	etag:%22508ff2f2-537a%22	http://0.gravatar.com/images/grav-share-sprite.png	F:/temp/nunchuk/nunchuk/0.gravatar.com/images/grav-share-sprite.png	(from http://todbot.com/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.7)
21:35:31	9885/9885	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2014%20Sep%202015%2005:38:10%20GMT	http://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201510	F:/temp/nunchuk/nunchuk/s0.wp.com/wp-content/js/devicepx-jetpack04fd.js	(from http://todbot.com/blog/bionicarduino/comment-page-6/)
21:35:32	3334/3334	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2017%20Sep%202015%2019:35:33%20GMT	http://stats.wp.com/e-201510.js	F:/temp/nunchuk/nunchuk/stats.wp.com/e-201510.js	(from http://todbot.com/blog/bionicarduino/comment-page-6/)
21:35:32	52870/52870	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2009:32:23%20GMT	http://todbot.com/blog/bionicarduino/comment-page-4/	F:/temp/nunchuk/nunchuk/todbot.com/blog/bionicarduino/comment-page-4/index.html	(from http://todbot.com/blog/bionicarduino/comment-page-5/)
21:35:33	95977/95977	---MCZ	200	added ('OK')	application/javascript	etag:%22176e9-51d9dc09be683%22	http://todbot.com/blog/wp-includes/js/jquery/jquery.js?ver=1.11.1	F:/temp/nunchuk/nunchuk/todbot.com/blog/wp-includes/js/jquery/jquery90f9.js	(from http://todbot.com/blog/bionicarduino/comment-page-6/)
21:35:33	20473/20473	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Sep%202015%2019:35:33%20GMT	http://todbot.com/blog/bionicarduino/g.gif	F:/temp/nunchuk/nunchuk/todbot.com/blog/bionicarduino/g.41.delayed	(from http://stats.wp.com/e-201538.js)
21:35:35	20473/20473	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Sep%202015%2019:35:35%20GMT	http://todbot.com/blog/bionicarduino/c.gif	F:/temp/nunchuk/nunchuk/todbot.com/blog/bionicarduino/c.gif	(from http://stats.wp.com/e-201538.js)
21:35:37	20473/20473	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Sep%202015%2019:35:36%20GMT	http://todbot.com/blog/bionicarduino/comment-page-6/g.gif	F:/temp/nunchuk/nunchuk/todbot.com/blog/bionicarduino/comment-page-6/g.43.delayed	(from http://stats.wp.com/e-201510.js)
21:35:39	20473/20473	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Sep%202015%2019:35:38%20GMT	http://todbot.com/blog/bionicarduino/comment-page-6/c.gif	F:/temp/nunchuk/nunchuk/todbot.com/blog/bionicarduino/comment-page-6/c.44.delayed	(from http://stats.wp.com/e-201510.js)
21:35:39	3840/3840	---M--	200	added ('OK')	text/plain	etag:%22f00-466ed6eeab340%22	http://todbot.com/arduino/sketches/NunchuckPrint/NunchuckPrint.pde	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/NunchuckPrint/NunchuckPrint.pde	(from http://todbot.com/blog/bionicarduino/comment-page-4/)
21:35:39	9885/9885	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2014%20Sep%202015%2006:14:45%20GMT	http://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201509	F:/temp/nunchuk/nunchuk/s0.wp.com/wp-content/js/devicepx-jetpackc9e4.js	(from http://todbot.com/blog/bionicarduino/comment-page-4/)
21:35:40	50417/50417	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Feb%202015%2023:03:57%20GMT	http://todbot.com/blog/bionicarduino/comment-page-3/	F:/temp/nunchuk/nunchuk/todbot.com/blog/bionicarduino/comment-page-3/index.html	(from http://todbot.com/blog/bionicarduino/comment-page-4/)
21:35:40	3334/3334	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2017%20Sep%202015%2019:35:41%20GMT	http://stats.wp.com/e-201509.js	F:/temp/nunchuk/nunchuk/stats.wp.com/e-201509.js	(from http://todbot.com/blog/bionicarduino/comment-page-4/)
21:35:40	49827/49827	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202015%2010:31:52%20GMT	http://todbot.com/blog/bionicarduino/comment-page-2/	F:/temp/nunchuk/nunchuk/todbot.com/blog/bionicarduino/comment-page-2/index.html	(from http://todbot.com/blog/bionicarduino/comment-page-3/)
